M4id,category,Frequency,Horizon,SP,StartingDate
Y11561,Industry,1,6,Yearly,01-01-87 12:00
Y11562,Industry,1,6,Yearly,01-01-87 12:00
Y11563,Industry,1,6,Yearly,01-01-87 12:00
Y11564,Industry,1,6,Yearly,01-01-87 12:00
Y11565,Industry,1,6,Yearly,01-01-87 12:00
Y11566,Industry,1,6,Yearly,01-01-87 12:00
Y11567,Industry,1,6,Yearly,01-01-87 12:00
Y11568,Industry,1,6,Yearly,01-01-87 12:00
Y11569,Industry,1,6,Yearly,01-01-87 12:00
Y11570,Industry,1,6,Yearly,01-01-87 12:00
Y11571,Industry,1,6,Yearly,01-01-87 12:00
Y11572,Industry,1,6,Yearly,01-01-87 12:00
Y11573,Industry,1,6,Yearly,01-01-87 12:00
Y11574,Industry,1,6,Yearly,01-01-87 12:00
Y11575,Industry,1,6,Yearly,01-01-87 12:00
Y11576,Industry,1,6,Yearly,01-01-87 12:00
Y11577,Industry,1,6,Yearly,01-01-87 12:00
Y11578,Industry,1,6,Yearly,01-01-87 12:00
Y11579,Industry,1,6,Yearly,01-01-87 12:00
Y11580,Industry,1,6,Yearly,01-01-87 12:00
Y11581,Industry,1,6,Yearly,01-01-87 12:00
Y11582,Industry,1,6,Yearly,01-01-87 12:00
Y11583,Industry,1,6,Yearly,01-01-87 12:00
Y11584,Industry,1,6,Yearly,01-01-87 12:00
Y11585,Industry,1,6,Yearly,01-01-87 12:00
Y11586,Industry,1,6,Yearly,01-01-87 12:00
Y11587,Industry,1,6,Yearly,01-01-87 12:00
Y11588,Industry,1,6,Yearly,01-01-87 12:00
Y11589,Industry,1,6,Yearly,01-01-87 12:00
Y11590,Industry,1,6,Yearly,01-01-87 12:00
Y11591,Industry,1,6,Yearly,01-01-87 12:00
Y11592,Industry,1,6,Yearly,01-01-87 12:00
Y11593,Industry,1,6,Yearly,01-01-87 12:00
Y11594,Industry,1,6,Yearly,01-01-87 12:00
Y11595,Industry,1,6,Yearly,01-01-87 12:00
Y11596,Industry,1,6,Yearly,01-01-87 12:00
Y11597,Industry,1,6,Yearly,01-01-87 12:00
Y11598,Industry,1,6,Yearly,01-01-87 12:00
Y11599,Industry,1,6,Yearly,01-01-67 12:00
Y11600,Industry,1,6,Yearly,01-01-86 12:00
Y11601,Industry,1,6,Yearly,01-01-48 12:00
Y11602,Industry,1,6,Yearly,01-01-48 12:00
Y11603,Industry,1,6,Yearly,01-01-48 12:00
Y11604,Industry,1,6,Yearly,01-01-48 12:00
Y11605,Industry,1,6,Yearly,01-01-48 12:00
Y11606,Industry,1,6,Yearly,01-01-29 12:00
Y11607,Industry,1,6,Yearly,01-01-48 12:00
Y11608,Industry,1,6,Yearly,01-01-48 12:00
Y11609,Industry,1,6,Yearly,01-01-48 12:00
Y11610,Industry,1,6,Yearly,01-01-48 12:00
Y11611,Industry,1,6,Yearly,01-01-48 12:00
Y11612,Industry,1,6,Yearly,01-01-48 12:00
Y11613,Industry,1,6,Yearly,01-01-48 12:00
Y11614,Industry,1,6,Yearly,01-01-48 12:00
Y11615,Industry,1,6,Yearly,01-01-48 12:00
Y11616,Industry,1,6,Yearly,01-01-48 12:00
Y11617,Industry,1,6,Yearly,01-01-48 12:00
Y11618,Industry,1,6,Yearly,01-01-48 12:00
Y11619,Industry,1,6,Yearly,01-01-48 12:00
Y11620,Industry,1,6,Yearly,01-01-48 12:00
Y11621,Industry,1,6,Yearly,01-01-48 12:00
Y11622,Industry,1,6,Yearly,01-01-48 12:00
Y11623,Industry,1,6,Yearly,01-01-48 12:00
Y11624,Industry,1,6,Yearly,01-01-48 12:00
Y11625,Industry,1,6,Yearly,01-01-48 12:00
Y11626,Industry,1,6,Yearly,01-01-48 12:00
Y11627,Industry,1,6,Yearly,01-01-48 12:00
Y11628,Industry,1,6,Yearly,01-01-48 12:00
Y11629,Industry,1,6,Yearly,01-01-48 12:00
Y11630,Industry,1,6,Yearly,01-01-48 12:00
Y11631,Industry,1,6,Yearly,01-01-48 12:00
Y11632,Industry,1,6,Yearly,01-01-48 12:00
Y11633,Industry,1,6,Yearly,01-01-48 12:00
Y11634,Industry,1,6,Yearly,01-01-48 12:00
Y11635,Industry,1,6,Yearly,01-01-48 12:00
Y11636,Industry,1,6,Yearly,01-01-48 12:00
Y11637,Industry,1,6,Yearly,01-01-48 12:00
Y11638,Industry,1,6,Yearly,01-01-87 12:00
Y11639,Industry,1,6,Yearly,01-01-29 12:00
Y11640,Industry,1,6,Yearly,01-01-72 12:00
Y11641,Industry,1,6,Yearly,01-01-67 12:00
Y11642,Industry,1,6,Yearly,01-01-67 12:00
Y11643,Industry,1,6,Yearly,01-01-67 12:00
Y11644,Industry,1,6,Yearly,01-01-67 12:00
Y11645,Industry,1,6,Yearly,01-01-29 12:00
Y11646,Industry,1,6,Yearly,01-01-29 12:00
Y11647,Industry,1,6,Yearly,01-01-29 12:00
Y11648,Industry,1,6,Yearly,01-01-48 12:00
Y11649,Industry,1,6,Yearly,01-01-29 12:00
Y11650,Industry,1,6,Yearly,01-01-67 12:00
Y11651,Industry,1,6,Yearly,01-01-67 12:00
Y11652,Industry,1,6,Yearly,01-01-87 12:00
Y11653,Industry,1,6,Yearly,01-01-29 12:00
Y11654,Industry,1,6,Yearly,01-01-72 12:00
Y11655,Industry,1,6,Yearly,01-01-67 12:00
Y11656,Industry,1,6,Yearly,01-01-29 12:00
Y11657,Industry,1,6,Yearly,01-01-29 12:00
Y11658,Industry,1,6,Yearly,01-01-29 12:00
Y11659,Industry,1,6,Yearly,01-01-87 12:00
Y11660,Industry,1,6,Yearly,01-01-29 12:00
Y11661,Industry,1,6,Yearly,01-01-85 12:00
Y11662,Industry,1,6,Yearly,01-01-68 12:00
Y11663,Industry,1,6,Yearly,01-01-87 12:00
Y11664,Industry,1,6,Yearly,01-01-29 12:00
Y11665,Industry,1,6,Yearly,01-01-48 12:00
Y11666,Industry,1,6,Yearly,01-01-59 12:00
Y11667,Industry,1,6,Yearly,01-01-86 12:00
Y11668,Industry,1,6,Yearly,01-01-80 12:00
Y11669,Industry,1,6,Yearly,01-01-80 12:00
Y11670,Industry,1,6,Yearly,1884-01-01 12:00:00
Y11671,Industry,1,6,Yearly,1878-01-01 12:00:00
Y11672,Industry,1,6,Yearly,1866-01-01 12:00:00
Y11673,Industry,1,6,Yearly,1880-01-01 12:00:00
Y11674,Industry,1,6,Yearly,1880-01-01 12:00:00
Y11675,Industry,1,6,Yearly,01-01-06 12:00
Y11676,Industry,1,6,Yearly,01-01-11 12:00
Y11677,Industry,1,6,Yearly,01-01-18 12:00
Y11678,Industry,1,6,Yearly,01-01-18 12:00
Y11679,Industry,1,6,Yearly,01-01-11 12:00
Y11680,Industry,1,6,Yearly,1878-01-01 12:00:00
Y11681,Industry,1,6,Yearly,1815-01-01 12:00:00
Y11682,Industry,1,6,Yearly,1866-01-01 12:00:00
Y11683,Industry,1,6,Yearly,1868-01-01 12:00:00
Y11684,Industry,1,6,Yearly,1839-01-01 12:00:00
Y11685,Industry,1,6,Yearly,01-01-15 12:00
Y11686,Industry,1,6,Yearly,01-01-20 12:00
Y11687,Industry,1,6,Yearly,01-01-15 12:00
Y11688,Industry,1,6,Yearly,01-01-17 12:00
Y11689,Industry,1,6,Yearly,01-01-50 12:00
Y11690,Industry,1,6,Yearly,01-01-50 12:00
Y11691,Industry,1,6,Yearly,01-01-80 12:00
Y11692,Industry,1,6,Yearly,01-01-75 12:00
Y11693,Industry,1,6,Yearly,01-01-70 12:00
Y11694,Industry,1,6,Yearly,01-01-66 12:00
Y11695,Industry,1,6,Yearly,01-01-57 12:00
Y11696,Industry,1,6,Yearly,01-01-60 12:00
Y11697,Industry,1,6,Yearly,01-01-77 12:00
Y11698,Industry,1,6,Yearly,01-01-60 12:00
Y11699,Industry,1,6,Yearly,01-01-55 12:00
Y11700,Industry,1,6,Yearly,01-01-70 12:00
Y11701,Industry,1,6,Yearly,01-01-61 12:00
Y11702,Industry,1,6,Yearly,01-01-55 12:00
Y11703,Industry,1,6,Yearly,01-01-60 12:00
Y11704,Industry,1,6,Yearly,01-01-91 12:00
Y11705,Industry,1,6,Yearly,01-01-91 12:00
Y11706,Industry,1,6,Yearly,01-01-50 12:00
Y11707,Industry,1,6,Yearly,01-01-50 12:00
Y11708,Industry,1,6,Yearly,01-01-50 12:00
Y11709,Industry,1,6,Yearly,01-01-70 12:00
Y11710,Industry,1,6,Yearly,01-01-58 12:00
Y11711,Industry,1,6,Yearly,01-01-50 12:00
Y11712,Industry,1,6,Yearly,01-01-84 12:00
Y11713,Industry,1,6,Yearly,01-01-86 12:00
Y11714,Industry,1,6,Yearly,01-01-76 12:00
Y11715,Industry,1,6,Yearly,01-01-76 12:00
Y11716,Industry,1,6,Yearly,01-01-50 12:00
Y11717,Industry,1,6,Yearly,01-01-70 12:00
Y11718,Industry,1,6,Yearly,01-01-55 12:00
Y11719,Industry,1,6,Yearly,01-01-50 12:00
Y11720,Industry,1,6,Yearly,01-01-50 12:00
Y11721,Industry,1,6,Yearly,01-01-70 12:00
Y11722,Industry,1,6,Yearly,01-01-90 12:00
Y11723,Industry,1,6,Yearly,01-01-90 12:00
Y11724,Industry,1,6,Yearly,01-01-90 12:00
Y11725,Industry,1,6,Yearly,01-01-79 12:00
Y11726,Industry,1,6,Yearly,01-01-79 12:00
Y11727,Industry,1,6,Yearly,01-01-87 12:00
Y11728,Industry,1,6,Yearly,01-01-59 12:00
Y11729,Industry,1,6,Yearly,01-01-73 12:00
Y11730,Industry,1,6,Yearly,01-01-71 12:00
Y11731,Industry,1,6,Yearly,01-01-57 12:00
Y11732,Industry,1,6,Yearly,01-01-69 12:00
Y11733,Industry,1,6,Yearly,01-01-70 12:00
Y11734,Industry,1,6,Yearly,01-01-90 12:00
Y11735,Industry,1,6,Yearly,01-01-87 12:00
Y11736,Industry,1,6,Yearly,01-01-89 12:00
Y11737,Industry,1,6,Yearly,01-01-60 12:00
Y11738,Industry,1,6,Yearly,01-01-60 12:00
Y11739,Industry,1,6,Yearly,01-01-60 12:00
Y11740,Industry,1,6,Yearly,01-01-60 12:00
Y11741,Industry,1,6,Yearly,01-01-60 12:00
Y11742,Industry,1,6,Yearly,01-01-60 12:00
Y11743,Industry,1,6,Yearly,01-01-60 12:00
Y11744,Industry,1,6,Yearly,01-01-60 12:00
Y11745,Industry,1,6,Yearly,01-01-60 12:00
Y11746,Industry,1,6,Yearly,01-01-60 12:00
Y11747,Industry,1,6,Yearly,01-01-60 12:00
Y11748,Industry,1,6,Yearly,01-01-60 12:00
Y11749,Industry,1,6,Yearly,01-01-60 12:00
Y11750,Industry,1,6,Yearly,01-01-60 12:00
Y11751,Industry,1,6,Yearly,01-01-60 12:00
Y11752,Industry,1,6,Yearly,01-01-60 12:00
Y11753,Industry,1,6,Yearly,01-01-60 12:00
Y11754,Industry,1,6,Yearly,01-01-60 12:00
Y11755,Industry,1,6,Yearly,01-01-74 12:00
Y11756,Industry,1,6,Yearly,01-01-60 12:00
Y11757,Industry,1,6,Yearly,01-01-60 12:00
Y11758,Industry,1,6,Yearly,01-01-60 12:00
Y11759,Industry,1,6,Yearly,01-01-60 12:00
Y11760,Industry,1,6,Yearly,01-01-60 12:00
Y11761,Industry,1,6,Yearly,01-01-73 12:00
Y11762,Industry,1,6,Yearly,01-01-85 12:00
Y11763,Industry,1,6,Yearly,01-01-78 12:00
Y11764,Industry,1,6,Yearly,01-01-50 12:00
Y11765,Industry,1,6,Yearly,01-01-50 12:00
Y11766,Industry,1,6,Yearly,01-01-50 12:00
Y11767,Industry,1,6,Yearly,01-01-70 12:00
Y11768,Industry,1,6,Yearly,01-01-70 12:00
Y11769,Industry,1,6,Yearly,01-01-90 12:00
Y11770,Industry,1,6,Yearly,01-01-90 12:00
Y11771,Industry,1,6,Yearly,01-01-90 12:00
Y11772,Industry,1,6,Yearly,01-01-90 12:00
Y11773,Industry,1,6,Yearly,01-01-90 12:00
Y11774,Industry,1,6,Yearly,01-01-90 12:00
Y11775,Industry,1,6,Yearly,01-01-90 12:00
Y11776,Industry,1,6,Yearly,01-01-90 12:00
Y11777,Industry,1,6,Yearly,01-01-90 12:00
Y11778,Industry,1,6,Yearly,01-01-90 12:00
Y11779,Industry,1,6,Yearly,01-01-90 12:00
Y11780,Industry,1,6,Yearly,01-01-90 12:00
Y11781,Industry,1,6,Yearly,01-01-90 12:00
Y11782,Industry,1,6,Yearly,01-01-90 12:00
Y11783,Industry,1,6,Yearly,01-01-90 12:00
Y11784,Industry,1,6,Yearly,01-01-90 12:00
Y11785,Industry,1,6,Yearly,01-01-90 12:00
Y11786,Industry,1,6,Yearly,01-01-90 12:00
Y11787,Industry,1,6,Yearly,01-01-90 12:00
Y11788,Industry,1,6,Yearly,01-01-90 12:00
Y11789,Industry,1,6,Yearly,01-01-90 12:00
Y11790,Industry,1,6,Yearly,01-01-90 12:00
Y11791,Industry,1,6,Yearly,01-01-90 12:00
Y11792,Industry,1,6,Yearly,01-01-90 12:00
Y11793,Industry,1,6,Yearly,01-01-90 12:00
Y11794,Industry,1,6,Yearly,01-01-90 12:00
Y11795,Industry,1,6,Yearly,01-01-90 12:00
Y11796,Industry,1,6,Yearly,01-01-90 12:00
Y11797,Industry,1,6,Yearly,01-01-90 12:00
Y11798,Industry,1,6,Yearly,01-01-90 12:00
Y11799,Industry,1,6,Yearly,01-01-90 12:00
Y11800,Industry,1,6,Yearly,01-01-90 12:00
Y11801,Industry,1,6,Yearly,01-01-90 12:00
Y11802,Industry,1,6,Yearly,01-01-90 12:00
Y11803,Industry,1,6,Yearly,01-01-90 12:00
Y11804,Industry,1,6,Yearly,01-01-90 12:00
Y11805,Industry,1,6,Yearly,01-01-84 12:00
Y11806,Industry,1,6,Yearly,01-01-84 12:00
Y11807,Industry,1,6,Yearly,01-01-84 12:00
Y11808,Industry,1,6,Yearly,01-01-84 12:00
Y11809,Industry,1,6,Yearly,01-01-84 12:00
Y11810,Industry,1,6,Yearly,01-01-84 12:00
Y11811,Industry,1,6,Yearly,01-01-84 12:00
Y11812,Industry,1,6,Yearly,01-01-84 12:00
Y11813,Industry,1,6,Yearly,01-01-84 12:00
Y11814,Industry,1,6,Yearly,01-01-90 12:00
Y11815,Industry,1,6,Yearly,01-01-90 12:00
Y11816,Industry,1,6,Yearly,01-01-90 12:00
Y11817,Industry,1,6,Yearly,01-01-90 12:00
Y11818,Industry,1,6,Yearly,01-01-90 12:00
Y11819,Industry,1,6,Yearly,01-01-90 12:00
Y11820,Industry,1,6,Yearly,01-01-90 12:00
Y11821,Industry,1,6,Yearly,01-01-90 12:00
Y11822,Industry,1,6,Yearly,01-01-90 12:00
Y11823,Industry,1,6,Yearly,01-01-90 12:00
Y11824,Industry,1,6,Yearly,01-01-90 12:00
Y11825,Industry,1,6,Yearly,01-01-90 12:00
Y11826,Industry,1,6,Yearly,01-01-90 12:00
Y11827,Industry,1,6,Yearly,01-01-90 12:00
Y11828,Industry,1,6,Yearly,01-01-90 12:00
Y11829,Industry,1,6,Yearly,01-01-90 12:00
Y11830,Industry,1,6,Yearly,01-01-84 12:00
Y11831,Industry,1,6,Yearly,01-01-84 12:00
Y11832,Industry,1,6,Yearly,01-01-84 12:00
Y11833,Industry,1,6,Yearly,01-01-84 12:00
Y11834,Industry,1,6,Yearly,01-01-84 12:00
Y11835,Industry,1,6,Yearly,01-01-84 12:00
Y11836,Industry,1,6,Yearly,01-01-84 12:00
Y11837,Industry,1,6,Yearly,01-01-84 12:00
Y11838,Industry,1,6,Yearly,01-01-84 12:00
Y11839,Industry,1,6,Yearly,01-01-84 12:00
Y11840,Industry,1,6,Yearly,01-01-90 12:00
Y11841,Industry,1,6,Yearly,01-01-90 12:00
Y11842,Industry,1,6,Yearly,01-01-90 12:00
Y11843,Industry,1,6,Yearly,01-01-90 12:00
Y11844,Industry,1,6,Yearly,01-01-90 12:00
Y11845,Industry,1,6,Yearly,01-01-90 12:00
Y11846,Industry,1,6,Yearly,01-01-90 12:00
Y11847,Industry,1,6,Yearly,01-01-90 12:00
Y11848,Industry,1,6,Yearly,01-01-90 12:00
Y11849,Industry,1,6,Yearly,01-01-90 12:00
Y11850,Industry,1,6,Yearly,01-01-58 12:00
Y11851,Industry,1,6,Yearly,01-01-90 12:00
Y11852,Industry,1,6,Yearly,01-01-90 12:00
Y11853,Industry,1,6,Yearly,01-01-87 12:00
Y11854,Industry,1,6,Yearly,01-01-87 12:00
Y11855,Industry,1,6,Yearly,01-01-87 12:00
Y11856,Industry,1,6,Yearly,01-01-87 12:00
Y11857,Industry,1,6,Yearly,01-01-87 12:00
Y11858,Industry,1,6,Yearly,01-01-87 12:00
Y11859,Industry,1,6,Yearly,01-01-90 12:00
Y11860,Industry,1,6,Yearly,01-01-90 12:00
Y11861,Industry,1,6,Yearly,01-01-90 12:00
Y11862,Industry,1,6,Yearly,01-01-90 12:00
Y11863,Industry,1,6,Yearly,01-01-90 12:00
Y11864,Industry,1,6,Yearly,01-01-90 12:00
Y11865,Industry,1,6,Yearly,01-01-90 12:00
Y11866,Industry,1,6,Yearly,01-01-90 12:00
Y11867,Industry,1,6,Yearly,01-01-84 12:00
Y11868,Industry,1,6,Yearly,01-01-84 12:00
Y11869,Industry,1,6,Yearly,01-01-84 12:00
Y11870,Industry,1,6,Yearly,01-01-84 12:00
Y11871,Industry,1,6,Yearly,01-01-84 12:00
Y11872,Industry,1,6,Yearly,01-01-84 12:00
Y11873,Industry,1,6,Yearly,01-01-90 12:00
Y11874,Industry,1,6,Yearly,01-01-90 12:00
Y11875,Industry,1,6,Yearly,01-01-90 12:00
Y11876,Industry,1,6,Yearly,01-01-90 12:00
Y11877,Industry,1,6,Yearly,01-01-90 12:00
Y11878,Industry,1,6,Yearly,01-01-90 12:00
Y11879,Industry,1,6,Yearly,01-01-90 12:00
Y11880,Industry,1,6,Yearly,01-01-90 12:00
Y11881,Industry,1,6,Yearly,01-01-90 12:00
Y11882,Industry,1,6,Yearly,01-01-90 12:00
Y11883,Industry,1,6,Yearly,01-01-90 12:00
Y11884,Industry,1,6,Yearly,01-01-90 12:00
Y11885,Industry,1,6,Yearly,01-01-90 12:00
Y11886,Industry,1,6,Yearly,01-01-90 12:00
Y11887,Industry,1,6,Yearly,01-01-90 12:00
Y11888,Industry,1,6,Yearly,01-01-90 12:00
Y11889,Industry,1,6,Yearly,01-01-90 12:00
Y11890,Industry,1,6,Yearly,01-01-90 12:00
Y11891,Industry,1,6,Yearly,01-01-90 12:00
Y11892,Industry,1,6,Yearly,01-01-90 12:00
Y11893,Industry,1,6,Yearly,01-01-90 12:00
Y11894,Industry,1,6,Yearly,01-01-90 12:00
Y11895,Industry,1,6,Yearly,01-01-90 12:00
Y11896,Industry,1,6,Yearly,01-01-90 12:00
Y11897,Industry,1,6,Yearly,01-01-90 12:00
Y11898,Industry,1,6,Yearly,01-01-90 12:00
Y11899,Industry,1,6,Yearly,01-01-90 12:00
Y11900,Industry,1,6,Yearly,01-01-90 12:00
Y11901,Industry,1,6,Yearly,01-01-90 12:00
Y11902,Industry,1,6,Yearly,01-01-90 12:00
Y11903,Industry,1,6,Yearly,01-01-90 12:00
Y11904,Industry,1,6,Yearly,01-01-90 12:00
Y11905,Industry,1,6,Yearly,01-01-90 12:00
Y11906,Industry,1,6,Yearly,01-01-90 12:00
Y11907,Industry,1,6,Yearly,01-01-90 12:00
Y11908,Industry,1,6,Yearly,01-01-90 12:00
Y11909,Industry,1,6,Yearly,01-01-90 12:00
Y11910,Industry,1,6,Yearly,01-01-90 12:00
Y11911,Industry,1,6,Yearly,01-01-90 12:00
Y11912,Industry,1,6,Yearly,01-01-90 12:00
Y11913,Industry,1,6,Yearly,01-01-90 12:00
Y11914,Industry,1,6,Yearly,01-01-90 12:00
Y11915,Industry,1,6,Yearly,01-01-90 12:00
Y11916,Industry,1,6,Yearly,01-01-90 12:00
Y11917,Industry,1,6,Yearly,01-01-90 12:00
Y11918,Industry,1,6,Yearly,01-01-90 12:00
Y11919,Industry,1,6,Yearly,01-01-90 12:00
Y11920,Industry,1,6,Yearly,01-01-90 12:00
Y11921,Industry,1,6,Yearly,01-01-90 12:00
Y11922,Industry,1,6,Yearly,01-01-90 12:00
Y11923,Industry,1,6,Yearly,01-01-90 12:00
Y11924,Industry,1,6,Yearly,01-01-90 12:00
Y11925,Industry,1,6,Yearly,01-01-90 12:00
Y11926,Industry,1,6,Yearly,01-01-90 12:00
Y11927,Industry,1,6,Yearly,01-01-90 12:00
Y11928,Industry,1,6,Yearly,01-01-90 12:00
Y11929,Industry,1,6,Yearly,01-01-90 12:00
Y11930,Industry,1,6,Yearly,01-01-90 12:00
Y11931,Industry,1,6,Yearly,01-01-90 12:00
Y11932,Industry,1,6,Yearly,01-01-90 12:00
Y11933,Industry,1,6,Yearly,01-01-90 12:00
Y11934,Industry,1,6,Yearly,01-01-90 12:00
Y11935,Industry,1,6,Yearly,01-01-84 12:00
Y11936,Industry,1,6,Yearly,01-01-84 12:00
Y11937,Industry,1,6,Yearly,01-01-84 12:00
Y11938,Industry,1,6,Yearly,01-01-84 12:00
Y11939,Industry,1,6,Yearly,01-01-84 12:00
Y11940,Industry,1,6,Yearly,01-01-84 12:00
Y11941,Industry,1,6,Yearly,01-01-70 12:00
Y11942,Industry,1,6,Yearly,01-01-90 12:00
Y11943,Industry,1,6,Yearly,01-01-70 12:00
Y11944,Industry,1,6,Yearly,01-01-90 12:00
Y11945,Industry,1,6,Yearly,01-01-90 12:00
Y11946,Industry,1,6,Yearly,01-01-90 12:00
Y11947,Industry,1,6,Yearly,01-01-90 12:00
Y11948,Industry,1,6,Yearly,01-01-90 12:00
Y11949,Industry,1,6,Yearly,01-01-90 12:00
Y11950,Industry,1,6,Yearly,01-01-90 12:00
Y11951,Industry,1,6,Yearly,01-01-90 12:00
Y11952,Industry,1,6,Yearly,01-01-90 12:00
Y11953,Industry,1,6,Yearly,01-01-90 12:00
Y11954,Industry,1,6,Yearly,01-01-90 12:00
Y11955,Industry,1,6,Yearly,01-01-90 12:00
Y11956,Industry,1,6,Yearly,01-01-90 12:00
Y11957,Industry,1,6,Yearly,01-01-90 12:00
Y11958,Industry,1,6,Yearly,01-01-90 12:00
Y11959,Industry,1,6,Yearly,01-01-90 12:00
Y11960,Industry,1,6,Yearly,01-01-90 12:00
Y11961,Industry,1,6,Yearly,01-01-90 12:00
Y11962,Industry,1,6,Yearly,01-01-90 12:00
Y11963,Industry,1,6,Yearly,01-01-90 12:00
Y11964,Industry,1,6,Yearly,01-01-90 12:00
Y11965,Industry,1,6,Yearly,01-01-90 12:00
Y11966,Industry,1,6,Yearly,01-01-90 12:00
Y11967,Industry,1,6,Yearly,01-01-90 12:00
Y11968,Industry,1,6,Yearly,01-01-90 12:00
Y11969,Industry,1,6,Yearly,01-01-90 12:00
Y11970,Industry,1,6,Yearly,01-01-90 12:00
Y11971,Industry,1,6,Yearly,01-01-90 12:00
Y11972,Industry,1,6,Yearly,01-01-90 12:00
Y11973,Industry,1,6,Yearly,01-01-90 12:00
Y11974,Industry,1,6,Yearly,01-01-90 12:00
Y11975,Industry,1,6,Yearly,01-01-90 12:00
Y11976,Industry,1,6,Yearly,01-01-90 12:00
Y11977,Industry,1,6,Yearly,01-01-90 12:00
Y11978,Industry,1,6,Yearly,01-01-90 12:00
Y11979,Industry,1,6,Yearly,01-01-90 12:00
Y11980,Industry,1,6,Yearly,01-01-90 12:00
Y11981,Industry,1,6,Yearly,01-01-90 12:00
Y11982,Industry,1,6,Yearly,01-01-84 12:00
Y11983,Industry,1,6,Yearly,01-01-84 12:00
Y11984,Industry,1,6,Yearly,01-01-84 12:00
Y11985,Industry,1,6,Yearly,01-01-84 12:00
Y11986,Industry,1,6,Yearly,01-01-84 12:00
Y11987,Industry,1,6,Yearly,01-01-84 12:00
Y11988,Industry,1,6,Yearly,01-01-90 12:00
Y11989,Industry,1,6,Yearly,01-01-90 12:00
Y11990,Industry,1,6,Yearly,01-01-90 12:00
Y11991,Industry,1,6,Yearly,01-01-90 12:00
Y11992,Industry,1,6,Yearly,01-01-90 12:00
Y11993,Industry,1,6,Yearly,01-01-84 12:00
Y11994,Industry,1,6,Yearly,01-01-84 12:00
Y11995,Industry,1,6,Yearly,01-01-84 12:00
Y11996,Industry,1,6,Yearly,01-01-84 12:00
Y11997,Industry,1,6,Yearly,01-01-84 12:00
Y11998,Industry,1,6,Yearly,01-01-84 12:00
Y11999,Industry,1,6,Yearly,01-01-84 12:00
Y12000,Industry,1,6,Yearly,01-01-84 12:00
Y12001,Industry,1,6,Yearly,01-01-90 12:00
Y12002,Industry,1,6,Yearly,01-01-90 12:00
Y12003,Industry,1,6,Yearly,01-01-90 12:00
Y12004,Industry,1,6,Yearly,01-01-90 12:00
Y12005,Industry,1,6,Yearly,01-01-90 12:00
Y12006,Industry,1,6,Yearly,01-01-90 12:00
Y12007,Industry,1,6,Yearly,01-01-90 12:00
Y12008,Industry,1,6,Yearly,01-01-90 12:00
Y12009,Industry,1,6,Yearly,01-01-90 12:00
Y12010,Industry,1,6,Yearly,01-01-90 12:00
Y12011,Industry,1,6,Yearly,01-01-90 12:00
Y12012,Industry,1,6,Yearly,01-01-90 12:00
Y12013,Industry,1,6,Yearly,01-01-90 12:00
Y12014,Industry,1,6,Yearly,01-01-90 12:00
Y12015,Industry,1,6,Yearly,01-01-90 12:00
Y12016,Industry,1,6,Yearly,01-01-90 12:00
Y12017,Industry,1,6,Yearly,01-01-90 12:00
Y12018,Industry,1,6,Yearly,01-01-90 12:00
Y12019,Industry,1,6,Yearly,01-01-90 12:00
Y12020,Industry,1,6,Yearly,01-01-90 12:00
Y12021,Industry,1,6,Yearly,01-01-90 12:00
Y12022,Industry,1,6,Yearly,01-01-90 12:00
Y12023,Industry,1,6,Yearly,01-01-90 12:00
Y12024,Industry,1,6,Yearly,01-01-90 12:00
Y12025,Industry,1,6,Yearly,01-01-90 12:00
Y12026,Industry,1,6,Yearly,01-01-70 12:00
Y12027,Industry,1,6,Yearly,01-01-70 12:00
Y12028,Industry,1,6,Yearly,01-01-90 12:00
Y12029,Industry,1,6,Yearly,01-01-90 12:00
Y12030,Industry,1,6,Yearly,01-01-90 12:00
Y12031,Industry,1,6,Yearly,01-01-90 12:00
Y12032,Industry,1,6,Yearly,01-01-90 12:00
Y12033,Industry,1,6,Yearly,01-01-90 12:00
Y12034,Industry,1,6,Yearly,01-01-90 12:00
Y12035,Industry,1,6,Yearly,01-01-90 12:00
Y12036,Industry,1,6,Yearly,01-01-84 12:00
Y12037,Industry,1,6,Yearly,01-01-84 12:00
Y12038,Industry,1,6,Yearly,01-01-84 12:00
Y12039,Industry,1,6,Yearly,01-01-84 12:00
Y12040,Industry,1,6,Yearly,01-01-84 12:00
Y12041,Industry,1,6,Yearly,01-01-84 12:00
Y12042,Industry,1,6,Yearly,01-01-90 12:00
Y12043,Industry,1,6,Yearly,01-01-90 12:00
Y12044,Industry,1,6,Yearly,01-01-90 12:00
Y12045,Industry,1,6,Yearly,01-01-90 12:00
Y12046,Industry,1,6,Yearly,01-01-90 12:00
Y12047,Industry,1,6,Yearly,01-01-90 12:00
Y12048,Industry,1,6,Yearly,01-01-90 12:00
Y12049,Industry,1,6,Yearly,01-01-90 12:00
Y12050,Industry,1,6,Yearly,01-01-70 12:00
Y12051,Industry,1,6,Yearly,01-01-90 12:00
Y12052,Industry,1,6,Yearly,01-01-90 12:00
Y12053,Industry,1,6,Yearly,01-01-90 12:00
Y12054,Industry,1,6,Yearly,01-01-90 12:00
Y12055,Industry,1,6,Yearly,01-01-90 12:00
Y12056,Industry,1,6,Yearly,01-01-90 12:00
Y12057,Industry,1,6,Yearly,01-01-90 12:00
Y12058,Industry,1,6,Yearly,01-01-90 12:00
